Landing page,Sessions,Active users,New users,Average engagement time per session,Key events,Total revenue,Session key event rate
/blog/category/direct-spend/tel:5123617029,1,1,1,0,0,0,0.00
/blog/category/events/page/2,1,1,1,0,0,0,0.00
/blog/category/events/tel:5123617029,1,1,1,0,0,0,0.00
/blog/category/exhibitor,1,1,1,6,0,0,0.00
/blog/category/exhibitor/tel:5123617029,1,1,1,0,0,0,0.00
/blog/category/finance/tel:5123617029,1,1,1,2,0,0,0.00
/blog/category/partner,1,1,1,15,0,0,0.00
/blog/category/photo-gallery,1,1,1,16,0,0,0.00
/blog/category/press-release/tel:5123617029,1,1,1,0,0,0,0.00
/blog/category/product,1,1,1,5,0,0,0.00
/blog/category/product/page/2,1,1,1,0,0,0,0.00
/blog/category/purchase-order-automation/page/2,1,1,1,10,0,0,0.00
/blog/category/resources,1,1,1,5,0,0,0.00
/blog/category/resources/tel:5123617029,1,1,1,0,0,0,0.00
/blog/category/solutions,1,1,1,0,0,0,0.00
/blog/category/solutions/tel:5123617029,1,1,1,0,0,0,0.00
/blog/category/success-stories/page/2/tel:5123617029,1,1,1,10,0,0,0.00
/blog/category/success-stories/tel:5123617029,1,1,1,0,0,0,0.00
/blog/category/supplier-collaboration,1,1,1,2,0,0,0.00
/blog/category/supplier-collaboration/page/2/tel:5123617029,1,1,1,1,0,0,0.00
/blog/category/supplier-collaboration/page/3,1,1,1,1,0,0,0.00
/blog/category/supplier-management/page/2,1,1,1,5,0,0,0.00
/blog/category/supplier-management/tel:5123617029,1,1,1,15,0,0,0.00
/blog/category/supply-chain-performance/page/2,1,1,1,0,0,0,0.00
/blog/category/supply-chain-performance/page/2/tel:5123617029,1,1,1,8,0,0,0.00
/blog/category/video,1,1,1,5,0,0,0.00
/blog/category/webinar/tel:5123617029,1,1,1,0,0,0,0.00
/blog/chatsworth-webinar-recap/tel:5123617029,1,1,1,2,0,0,0.00
/blog/close-the-gap-with-mobile,1,1,1,1,0,0,0.00
/blog/closing-the-gap-between-vision-and-action-with-mobile-technology,1,1,1,8,0,0,0.00
/blog/covid-19-and-the-manufacturing-sector-the-road-towards-recovery,1,1,1,2,0,0,0.00
/blog/drawing-the-line-between-direct-and-indirect-spend/tel:5123617029,1,1,1,2,0,0,0.00
/blog/easing-the-burden-of-supply-chain-management,1,1,1,4,0,0,0.00
/blog/enable-supplier-collaboration-with-sourceday-as-your-infor-supplier-portal/tel:5123617029,1,1,1,3,0,0,0.00
/blog/epicor-ap-automation-extend-improve-your-erp/tel:5123617029,1,1,1,2,0,0,0.00
/blog/epicor-insights-2019,1,1,1,5,0,0,0.00
/blog/epicor-webinar-recap,1,1,1,0,0,0,0.00
/blog/erp-automation-purchase-order-processing-win-win,1,1,1,18,0,0,0.00
/blog/exception-reporting-reaching-the-pareto-point,1,1,1,2,0,0,0.00
/blog/exception-reporting-reaching-the-pareto-point/pareto-sign-is-held-by-businessman,1,1,1,5,0,0,0.00
/blog/fighting-supply-chain-disruption-with-ap-automation/tel:5123617029,1,1,1,4,0,0,0.00
/blog/finding-new-suppliers-to-meet-customer-demands-during-coronavirus,1,1,1,0,0,0,0.00
/blog/finding-new-suppliers-to-meet-customer-demands-during-coronavirus/tel:5123617029,1,1,1,14,0,0,0.00
/blog/gain-visibility-resilience-work-smarter-with-supplier-collaboration-software/tel:5123617029,1,1,1,2,0,0,0.00
/blog/gartner-supply-chain-conference-19,1,1,1,7,0,0,0.00
/blog/gartner-supply-chain-conference-19/gartner-socialposts-3-2,1,1,1,9,0,0,0.00
/blog/grade-your-suppliers,1,1,1,10,0,0,0.00
/blog/grade-your-suppliers/tumblr_inline_org3guiu4h1sz8x89_400,1,1,1,6,0,0,0.00
/blog/how-dell-transformed-supplier-collaboration-webinar/tel:5123617029,1,1,1,2,0,0,0.00
/blog/how-global-interconnect-keeps-orders-moving-during-covid-19-webinar-recap,1,1,1,0,0,0,0.00
/blog/how-resco-faces-new-normal-supply-chain-with-sourceday,1,1,1,4,0,0,0.00
/blog/how-rf-ideas-streamlined-pos-and-out-email-purgatory,1,1,1,1,0,0,0.00
/blog/how-to-integrate-erp-systems/tel:5123617029,1,1,1,2,0,0,0.00
/blog/how-to-make-procurement-more-customer-obsessed,1,1,1,4,0,0,0.00
/blog/how-to-make-procurement-more-customer-obsessed-video,1,1,1,1,0,0,0.00
/blog/how-to-make-procurement-more-customer-obsessed-video/banner_3_1200x628,1,1,1,10,0,0,0.00
/blog/how-to-make-procurement-more-customer-obsessed/tel:5123617029,1,1,1,2,0,0,0.00
/blog/how-to-transform-your-accounts-payable-process-video/tel:5123617029,1,1,1,8,0,0,0.00
/blog/important-on-time-delivery-metrics,1,1,1,10,0,0,0.00
/blog/introducing-sourcedays-newest-solutions-ap-rfq/tel:5123617029,1,1,1,8,0,0,0.00
/blog/inventory-control-and-purchasing-made-easy,1,1,1,6,0,0,0.00
/blog/invoice-matching/tel:5123617029,1,1,1,3,0,0,0.00
/blog/is-your-erp-system-a-user-trust-buster,1,1,1,4,0,0,0.00
/blog/is-your-erp-system-a-user-trust-buster/workers-and-manager-at-factory,1,1,1,7,0,0,0.00
/blog/is-your-erp-system-battling-an-evil-counterpart,1,1,1,3,0,0,0.00
/blog/is-your-pos-status-not-my-problem,1,1,1,8,0,0,0.00
/blog/is-your-pos-status-not-my-problem/tumblr_inline_osmq4fjchw1sz8x89_1280,1,1,1,1,0,0,0.00
/blog/join-sourceday-at-the-sun-conference-in-las-vegas,1,1,1,7,0,0,0.00
/blog/just-in-time-managing-the-fine-edge-in-your-inventory,1,1,1,6,0,0,0.00
/blog/learn-how-global-supplier-smc-saved-5-hours-a-week/napoleon-blog-quote-test-1-2,1,1,1,6,0,0,0.00
/blog/make-the-move-to-mobile,1,1,1,1,0,0,0.00
/blog/making-the-move-towards-mobility-in-manufacturing,1,1,1,7,0,0,0.00
/blog/navigating-the-new-abnormal-with-technology,1,1,1,10,0,0,0.00
/blog/optimize-extend-your-erp,1,1,1,4,0,0,0.00
/blog/page/4,1,1,1,1,0,0,0.00
/blog/page/9,1,1,1,0,0,0,0.00
/blog/press-release-sourceday-attracts-prominent-austin-board-members-with-strong-2018-growth,1,1,1,3,0,0,0.00
/blog/resource,1,1,1,1,0,0,0.00
/blog/resource/a-conversation-with-sourceday-coo-and-synergy-resources-ceo-1-2,1,1,1,1,0,0,0.00
/blog/resource/a-conversation-with-sourceday-coo-and-synergy-resources-ceo-2-2,1,1,1,1,0,0,0.00
/blog/resource/an-introduction-to-sourceday,1,1,1,1,0,0,0.00
/blog/resource/automated-3-way-match-for-infor-visual-and-syteline-webinar,1,1,1,4,0,0,0.00
/blog/resource/benefits-of-a-sourceday-partnership,1,1,1,1,0,0,0.00
/blog/resource/benefits-of-automating-po-process-with-sourceday,1,1,1,1,0,0,0.00
/blog/resource/ce-machine,1,1,1,2,0,0,0.00
/blog/resource/cmd-and-cmafh-case-study,1,1,1,1,0,0,0.00
/blog/resource/federal,1,1,1,2,0,0,0.00
/blog/resource/first-mile-flaws-last-mile-success,1,1,1,1,0,0,0.00
/blog/resource/forrester-webinar,1,1,1,1,0,0,0.00
/blog/resource/how-dell-transformed-supplier-collaboration,1,1,1,6,0,0,0.00
/blog/resource/napoleon,1,1,1,4,0,0,0.00
/blog/resource/navigating-pos-infographic-series-1-acknowledgment,1,1,1,1,0,0,0.00
/blog/resource/navigating-pos-infographic-series-exceptions,1,1,1,1,0,0,0.00
/blog/resource/rocore,1,1,1,3,0,0,0.00
/blog/resource/sourceday-ap-automation,1,1,1,2,0,0,0.00
/blog/resource/sourceday-comparison-matrix,1,1,1,1,0,0,0.00
/blog/resource/sourceday-mobile,1,1,1,4,0,0,0.00
/blog/resource/supplier-adoption,1,1,1,6,0,0,0.00
/blog/resource/supplier-benefits-of-sourceday,1,1,1,1,0,0,0.00
/blog/resource/universal-electric-corp,1,1,1,2,0,0,0.00
/blog/resource/what-changes-after-using-sourceday,1,1,1,4,0,0,0.00
/blog/resource/what-is-it-like-for-it-to-implement-sourceday,1,1,1,1,0,0,0.00
/blog/resource/what-is-it-like-to-work-with-sourceday,1,1,1,3,0,0,0.00
/blog/resource/what-problems-are-solved-by-using-sourceday,1,1,1,1,0,0,0.00
/blog/resource/why-partner-with-sourceday,1,1,1,1,0,0,0.00
/blog/say-goodbye-to-outdated-manual-purchase-order-management/tel:5123617029,1,1,1,13,0,0,0.00
/blog/sdce-top-supply-chain-projects-award,1,1,1,0,0,0,0.00
/blog/shipment-visibility-in-2023-a-necessity-for-supply-chain-manufacturing/tel:5123617029,1,1,1,10,0,0,0.00
/blog/smc-saved-5-hrs-week/tel:5123617029,1,1,1,13,0,0,0.00
/blog/sourceday-announces-built-for-netsuite-status,1,1,1,1,0,0,0.00
/blog/sourceday-announces-partnership-with-sps-commerce-edi,1,1,1,0,0,0,0.00
/blog/sourceday-coupa-certified,1,1,1,4,0,0,0.00
/blog/sourceday-debuts-supplier-reliability-and-supply-volatility-indexes-to-enhance-supply-chain-operations-and-mitigate-procurement-risk,1,1,0,8,0,0,0.00
/blog/sourceday-deliveres-supplier-performance-via-multiple-workflow-options/tel:5123617029,1,1,1,10,0,0,0.00
/blog/sourceday-expands-its-software-to-give-manufacturers-distributors-greater-control-over-operations,1,1,1,5,0,0,0.00
/blog/sourceday-founders-publish-memoir-detailing-companys-journey-of-success/tel:5123617029,1,1,1,2,0,0,0.00
/blog/sourceday-hires-supply-chain-veteran-sarah-scudder-chief-marketing-officer,1,1,1,3,0,0,0.00
/blog/sourceday-hires-supply-chain-veteran-sarah-scudder-chief-marketing-officer/tel:5123617029,1,1,1,10,0,0,0.00
/blog/sourceday-named-a-50-to-watch-in-2020-by-spend-matters,1,1,1,2,0,0,0.00
/blog/sourceday-named-a-cool-vendor-by-gartner,1,1,1,1,0,0,0.00
/blog/sourceday-named-a-cool-vendor-by-gartner/tel:5123617029,1,1,1,5,0,0,0.00
/blog/sourceday-named-a-fastest-growing-company-in-austin-growjo/untitled-design,1,1,1,6,0,0,0.00
/blog/sourceday-named-to-spend-matters-50-to-watch-list/tel:5123617029,1,1,1,2,0,0,0.00
/blog/sourceday-played-to-raise-at-the-austin-startup-games-2020,1,1,1,2,0,0,0.00
/blog/sourceday-provides-true-direct-materials-supply-chain-collaboration/tel:5123617029,1,1,1,14,0,0,0.00
/blog/sourceday-secures-6-5-million-series-a-financing-from-leading-venture-firms,1,1,1,0,0,0,0.00
/blog/sourceday-wins-2022-supply-demand-chain-executive-top-supply-chain-projects-award,1,1,1,8,0,0,0.00
/blog/sourceday-wins-2022-supply-demand-chain-executive-top-supply-chain-projects-award/tel:5123617029,1,1,1,10,0,0,0.00
/blog/sourcedays-ready-ship-module-automates-first-mile,1,1,1,3,0,0,0.00
/blog/spice-up-your-supplier-collaboration-with-sourcedays-unified-solution,1,1,1,0,0,0,0.00
/blog/spooky-supplier-portals-spiceworks-more-video-chat,1,1,1,1,0,0,0.00
/blog/spooky-supplier-portals-spiceworks-more-video-chat/tel:5123617029,1,1,1,0,0,0,0.00
/blog/strengthening-supplier-collaboration-sourcedays-unique-approach/tel:5123617029,1,1,1,4,0,0,0.00
/blog/study-shows-cost-cutting-is-the-no-1-reason-for-switching-to-purchase-order-automation,1,1,1,6,0,0,0.00
/blog/summer-webinar-series,1,1,1,8,0,0,0.00
/blog/supplier-collaboration-edi,1,1,1,10,0,0,0.00
/blog/supplier-performance-management-software,1,1,1,0,0,0,0.00
/blog/supplier-performance-metrics/tel:5123617029,1,1,1,2,0,0,0.00
/blog/supply-chain-management-a-growing-opportunity,1,1,1,5,0,0,0.00
/blog/supply-chain-management-benefits-all-companies-involved,1,1,1,8,0,0,0.00
/blog/supply-chain-risk-assessment-guide,1,1,1,0,0,0,0.00
/blog/sustainability-imperative-for-health-beauty-sector,1,1,1,4,0,0,0.00
/blog/syteline-advanced-planning-scheduling-a-fresh-approach-to-planning,1,1,1,8,0,0,0.00
/blog/tag/3-way-match,1,1,1,3,0,0,0.00
/blog/tag/3-way-match/tel:5123617029,1,1,1,3,0,0,0.00
/blog/tag/3-way-matching,1,1,1,3,0,0,0.00
/blog/tag/3-way-matching/tel:5123617029,1,1,1,15,0,0,0.00
/blog/tag/accounts-payable,1,1,1,3,0,0,0.00
/blog/tag/accounts-payable-solution,1,1,1,2,0,0,0.00
/blog/tag/accounts-payable-solution/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/accounts-payable/tel:5123617029,1,1,1,11,0,0,0.00
/blog/tag/ap,1,1,1,11,0,0,0.00
/blog/tag/ap-automation,1,1,1,2,0,0,0.00
/blog/tag/ap-automation/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/ap-collaboration,1,1,1,2,0,0,0.00
/blog/tag/ap-collaboration/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/ap-solution,1,1,1,1,0,0,0.00
/blog/tag/ap-solution/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/ap/tel:5123617029,1,1,1,9,0,0,0.00
/blog/tag/art-of-procurement,1,1,1,7,0,0,0.00
/blog/tag/art-of-procurement/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/atx-seed-ventures,1,1,1,1,0,0,0.00
/blog/tag/austin-chamber-of-commerce,1,1,1,2,0,0,0.00
/blog/tag/austin-chamber-of-commerce/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/austin-executives,1,1,1,0,0,0,0.00
/blog/tag/austin-executives/tel:5123617029,1,1,1,3,0,0,0.00
/blog/tag/austin-startup-games,1,1,1,5,0,0,0.00
/blog/tag/austin-startup-games/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/austin-tech,1,1,1,2,0,0,0.00
/blog/tag/austin-tech/tel:5123617029,1,1,1,0,0,0,0.00
/blog/tag/best-workplaces,1,1,1,1,0,0,0.00
/blog/tag/best-workplaces/tel:5123617029,1,1,1,5,0,0,0.00
/blog/tag/bid-comparison,1,1,1,3,0,0,0.00
/blog/tag/blog,1,1,1,3,0,0,0.00
/blog/tag/blog/tel:5123617029,1,1,1,6,0,0,0.00
/blog/tag/board-of-directors,1,1,1,3,0,0,0.00
/blog/tag/built-for-netsuite,1,1,1,1,0,0,0.00
/blog/tag/built-for-netsuite/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/buyer-supplier-relationship,1,1,1,1,0,0,0.00
/blog/tag/buyer-supplier-relationship/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/change-requests,1,1,1,3,0,0,0.00
/blog/tag/change-requests/tel:5123617029,1,1,1,5,0,0,0.00
/blog/tag/chatsworth,1,1,1,7,0,0,0.00
/blog/tag/chatsworth/tel:5123617029,1,1,1,4,0,0,0.00
/blog/tag/conference,1,1,1,3,0,0,0.00
/blog/tag/connect-2019,1,1,1,3,0,0,0.00
/blog/tag/connect-2019/tel:5123617029,1,1,1,5,0,0,0.00
/blog/tag/copley-consulting-group,1,1,1,6,0,0,0.00
/blog/tag/copley-consulting-group/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/coronavirus,1,1,1,4,0,0,0.00
/blog/tag/coupa/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/covid-19,1,1,1,1,0,0,0.00
/blog/tag/covid-19/tel:5123617029,1,1,1,7,0,0,0.00
/blog/tag/dell,1,1,1,3,0,0,0.00
/blog/tag/dell/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/direct-materials-procurement,1,1,1,1,0,0,0.00
/blog/tag/direct-materials-procurement/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/direct-spend,1,1,1,1,0,0,0.00
/blog/tag/direct-spend-procurement,1,1,1,3,0,0,0.00
/blog/tag/direct-spend-procurement/tel:5123617029,1,1,1,7,0,0,0.00
/blog/tag/direct-spend-vs-indirect-spend,1,1,1,2,0,0,0.00
/blog/tag/direct-spend-vs-indirect-spend/tel:5123617029,1,1,1,5,0,0,0.00
/blog/tag/directspend,1,1,1,2,0,0,0.00
/blog/tag/draper-associates/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/duramark,1,1,1,6,0,0,0.00
/blog/tag/duramark/tel:5123617029,1,1,1,6,0,0,0.00
/blog/tag/economy/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/electronic-data-interchange,1,1,1,0,0,0,0.00
/blog/tag/electronic-data-interchange/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/epicorinsights,1,1,1,3,0,0,0.00
/blog/tag/erp-data,1,1,1,3,0,0,0.00
/blog/tag/erp-data/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/erp-integration,1,1,1,1,0,0,0.00
/blog/tag/erp-pitfalls,1,1,1,2,0,0,0.00
/blog/tag/erp-reporting,1,1,1,7,0,0,0.00
/blog/tag/erp-software,1,1,1,6,0,0,0.00
/blog/tag/erp-solutions,1,1,1,2,0,0,0.00
/blog/tag/erp-system,1,1,1,7,0,0,0.00
/blog/tag/erp-systems,1,1,1,1,0,0,0.00
/blog/tag/erp-systems/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/erp-visibility,1,1,1,2,0,0,0.00
/blog/tag/event,1,1,1,5,0,0,0.00
/blog/tag/event/tel:5123617029,1,1,1,9,0,0,0.00
/blog/tag/exhibitor,1,1,1,5,0,0,0.00
/blog/tag/exhibitor/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/featured-session,1,1,1,1,0,0,0.00
/blog/tag/federal-manufacturing,1,1,1,3,0,0,0.00
/blog/tag/finance,1,1,1,5,0,0,0.00
/blog/tag/gartner,1,1,1,0,0,0,0.00
/blog/tag/gartner/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/gartnerscc,1,1,1,2,0,0,0.00
/blog/tag/hot-list,1,1,1,3,0,0,0.00
/blog/tag/hot-list/tel:5123617029,1,1,1,6,0,0,0.00
/blog/tag/idc/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/inc-magazine/tel:5123617029,1,1,1,15,0,0,0.00
/blog/tag/indirect-spend,1,1,1,6,0,0,0.00
/blog/tag/indirectspend,1,1,1,0,0,0,0.00
/blog/tag/infor,1,1,1,1,0,0,0.00
/blog/tag/infor-ln,1,1,1,0,0,0,0.00
/blog/tag/invoice-automation/page/2,1,1,1,10,0,0,0.00
/blog/tag/invoice-automation/tel:5123617029,1,1,1,6,0,0,0.00
/blog/tag/it-director,1,1,1,3,0,0,0.00
/blog/tag/jbt/tel:5123617029,1,1,1,3,0,0,0.00
/blog/tag/jit,1,1,1,1,0,0,0.00
/blog/tag/jr-automation/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/just-in-time,1,1,1,6,0,0,0.00
/blog/tag/late-order-tab,1,1,1,3,0,0,0.00
/blog/tag/lean-manufacturing,1,1,1,4,0,0,0.00
/blog/tag/legal,1,1,1,2,0,0,0.00
/blog/tag/management,1,1,1,7,0,0,0.00
/blog/tag/manfacturing,1,1,1,7,0,0,0.00
/blog/tag/microsoft-dynamics,1,1,1,5,0,0,0.00
/blog/tag/mobile-manufacturing,1,1,1,4,0,0,0.00
/blog/tag/mobile-solutions,1,1,1,11,0,0,0.00
/blog/tag/modern-supplier-portal,1,1,1,7,0,0,0.00
/blog/tag/mrp,1,1,1,6,0,0,0.00
/blog/tag/napoleon-products,1,1,1,4,0,0,0.00
/blog/tag/napoleon-products/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/new-orleans/tel:5123617029,1,1,1,4,0,0,0.00
/blog/tag/operations,1,1,1,3,0,0,0.00
/blog/tag/oracle,1,1,1,1,0,0,0.00
/blog/tag/oracle-netsuite,1,1,1,5,0,0,0.00
/blog/tag/oracle-netsuite/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/p21,1,1,1,1,0,0,0.00
/blog/tag/p21/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/partner/page/2,1,1,1,2,0,0,0.00
/blog/tag/partner/tel:5123617029,1,1,1,17,0,0,0.00
/blog/tag/partnership,1,1,1,4,0,0,0.00
/blog/tag/partnership/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/past-due,1,1,1,8,0,0,0.00
/blog/tag/po,1,1,1,5,0,0,0.00
/blog/tag/po-automation,1,1,1,1,0,0,0.00
/blog/tag/po-automation/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/po-change-requests,1,1,1,3,0,0,0.00
/blog/tag/po-change-requests/tel:5123617029,1,1,1,12,0,0,0.00
/blog/tag/po-management,1,1,1,1,0,0,0.00
/blog/tag/po-management/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/po-process,1,1,1,1,0,0,0.00
/blog/tag/po-processing,1,1,1,9,0,0,0.00
/blog/tag/press-release,1,1,1,7,0,0,0.00
/blog/tag/press-release/tel:5123617029,1,1,1,8,0,0,0.00
/blog/tag/procurement,1,1,1,2,0,0,0.00
/blog/tag/procurement-automation,1,1,1,2,0,0,0.00
/blog/tag/procurement-automation/tel:5123617029,1,1,1,14,0,0,0.00
/blog/tag/procurement-management-software/tel:5123617029,1,1,1,6,0,0,0.00
/blog/tag/procurement-solution/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/procurement-technology-award-finalist,1,1,1,1,0,0,0.00
/blog/tag/prophet-21-world-wide-user-group,1,1,1,9,0,0,0.00
/blog/tag/prophet-21-world-wide-user-group/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/purchase-order,1,1,1,3,0,0,0.00
/blog/tag/purchase-order-collaboration,1,1,1,4,0,0,0.00
/blog/tag/purchase-order-management,1,1,1,4,0,0,0.00
/blog/tag/purchase-order-management/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/purchase-order-software,1,1,1,2,0,0,0.00
/blog/tag/purchaseorder,1,1,1,3,0,0,0.00
/blog/tag/purchasing,1,1,1,1,0,0,0.00
/blog/tag/qad,1,1,1,4,0,0,0.00
/blog/tag/quality-control,1,1,1,8,0,0,0.00
/blog/tag/radar,1,1,1,4,0,0,0.00
/blog/tag/rfq-notifications,1,1,1,3,0,0,0.00
/blog/tag/rfq-solution,1,1,1,0,0,0,0.00
/blog/tag/rfq-solution/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/risk-management,1,1,1,1,0,0,0.00
/blog/tag/rocore,1,1,1,6,0,0,0.00
/blog/tag/saas,1,1,1,7,0,0,0.00
/blog/tag/sap,1,1,1,8,0,0,0.00
/blog/tag/sdce-top-supply-chain-projects-award,1,1,1,1,0,0,0.00
/blog/tag/sdce-top-supply-chain-projects-award/tel:5123617029,1,1,1,0,0,0,0.00
/blog/tag/series-b-funding/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/silverton-partners,1,1,1,1,0,0,0.00
/blog/tag/smc-corporation,1,1,1,6,0,0,0.00
/blog/tag/smc-corporation/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/software-executives,1,1,1,8,0,0,0.00
/blog/tag/software-executives/tel:5123617029,1,1,1,11,0,0,0.00
/blog/tag/sourceday-2019,1,1,1,7,0,0,0.00
/blog/tag/sourceday-2019/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/sourceday-2020,1,1,1,3,0,0,0.00
/blog/tag/sourceday-2020/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-and-edi,1,1,1,1,0,0,0.00
/blog/tag/sourceday-and-edi/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-and-netsuite-partnership,1,1,1,4,0,0,0.00
/blog/tag/sourceday-and-netsuite-partnership/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-announcement,1,1,1,0,0,0,0.00
/blog/tag/sourceday-ap-demo,1,1,1,2,0,0,0.00
/blog/tag/sourceday-ap-demo/tel:5123617029,1,1,1,3,0,0,0.00
/blog/tag/sourceday-ap/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/sourceday-at-visual-focus-2019,1,1,1,5,0,0,0.00
/blog/tag/sourceday-at-visual-focus-2019/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/sourceday-austin-board-members,1,1,1,6,0,0,0.00
/blog/tag/sourceday-austin-board-members/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/sourceday-cares,1,1,1,2,0,0,0.00
/blog/tag/sourceday-case-study,1,1,1,18,0,0,0.00
/blog/tag/sourceday-ceo-tom-kieley,1,1,1,2,0,0,0.00
/blog/tag/sourceday-ceo-tom-kieley/tel:5123617029,1,1,1,3,0,0,0.00
/blog/tag/sourceday-company-history,1,1,1,1,0,0,0.00
/blog/tag/sourceday-company-history/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/sourceday-cool-vendor/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-culture/tel:5123617029,1,1,1,8,0,0,0.00
/blog/tag/sourceday-customers/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-demo,1,1,1,2,0,0,0.00
/blog/tag/sourceday-events,1,1,1,2,0,0,0.00
/blog/tag/sourceday-events/tel:5123617029,1,1,1,7,0,0,0.00
/blog/tag/sourceday-features,1,1,1,3,0,0,0.00
/blog/tag/sourceday-features/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-gartner,1,1,1,2,0,0,0.00
/blog/tag/sourceday-gartner/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/sourceday-press-release,1,1,1,1,0,0,0.00
/blog/tag/sourceday-product,1,1,1,1,0,0,0.00
/blog/tag/sourceday-product/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-rfq,1,1,1,0,0,0,0.00
/blog/tag/sourceday-rfq/tel:5123617029,1,1,1,4,0,0,0.00
/blog/tag/sourceday-series-a-financing,1,1,1,6,0,0,0.00
/blog/tag/sourceday-stats/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-suiteapp,1,1,1,1,0,0,0.00
/blog/tag/sourceday-suiteapp/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/sourceday-webinar,1,1,1,1,0,0,0.00
/blog/tag/sourceday-webinar/tel:5123617029,1,1,1,6,0,0,0.00
/blog/tag/sourceday/page/2,1,1,1,6,0,0,0.00
/blog/tag/sourceday/page/2/tel:5123617029,1,1,1,5,0,0,0.00
/blog/tag/sourcing,1,1,1,5,0,0,0.00
/blog/tag/spend-management,1,1,1,2,0,0,0.00
/blog/tag/spend-management/tel:5123617029,1,1,1,3,0,0,0.00
/blog/tag/spend-matters,1,1,1,7,0,0,0.00
/blog/tag/spend-matters/tel:5123617029,1,1,1,0,0,0,0.00
/blog/tag/supplier,1,1,1,7,0,0,0.00
/blog/tag/supplier-collaboration/page/2,1,1,1,5,0,0,0.00
/blog/tag/supplier-communication/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/supplier-management,1,1,1,9,0,0,0.00
/blog/tag/supplier-management/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/supplier-portal,1,1,1,4,0,0,0.00
/blog/tag/supplier-portal-fatigue,1,1,1,3,0,0,0.00
/blog/tag/supplier-portals,1,1,1,3,0,0,0.00
/blog/tag/supplier-portals/tel:5123617029,1,1,1,0,0,0,0.00
/blog/tag/supplier-scorecard,1,1,1,2,0,0,0.00
/blog/tag/supplier/tel:5123617029,1,1,1,10,0,0,0.00
/blog/tag/suppliers/tel:5123617029,1,1,1,8,0,0,0.00
/blog/tag/supply-chain-industry,1,1,1,4,0,0,0.00
/blog/tag/supply-chain-industry-events,1,1,1,6,0,0,0.00
/blog/tag/supply-chain-industry/tel:5123617029,1,1,1,1,0,0,0.00
/blog/tag/supply-chain-management/tel:5123617029,1,1,1,11,0,0,0.00
/blog/tag/supply-management/tel:5123617029,1,1,1,2,0,0,0.00
/blog/tag/supplychain,1,1,1,16,0,0,0.00
